No.,Canonical SMILES,Toxicity Value,Category
19029,c1ccc(-c2ccc(CCOc3ncnc4ccccc34)cc2)cc1,500.0015321,0
19030,COc1ccc(CCOc2ncnc3c(F)cccc23)cc1OC,1624.787188,0
19031,CCOc1ccc(CCOc2ncnc3c(F)cccc23)cc1,874.8767379,0
19032,Fc1ccccc1Oc1ccc(CCOc2ncnc3c(F)cccc23)cc1,275.0159896,0
19033,O=C(c1cccnc1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,492.5819475,0
19034,O=C(c1cccnc1)N1CCN(c2cccc(Cl)c2)CC1,500.9883788,0
19035,Cc1cccc(N2CCN(C(=O)c3cccnc3)CC2)c1C,1000.047395,0
19036,O=C(c1cccnc1)N1CCN(c2ccccc2Cl)CC1,999.9768037,0
19037,CCOc1ccccc1N1CCN(C(=O)c2cccnc2)CC1,1000.048172,0
19038,O=C(c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,999.9731602,0
19039,O=C(c1cccnc1)N1CCN(c2ccccc2F)CC1,999.9929895,0
19040,O=C(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1,612.3681428,0
19041,O=C(c1cccnc1)N1CCN(c2ccccc2C(F)(F)F)CC1,999.9731602,0
19042,Cc1ccccc1N1CCN(C(=O)c2cccnc2)CC1,999.9680118,0
19043,COc1cccc(N2CCN(C(=O)c3cccnc3)CC2)c1,999.9730966,0
19044,COc1ccc(N2CCN(C(=O)c3cccnc3)CC2)cc1,999.9730966,0
19045,CCOc1cccc(N2CCN(C(=O)c3cccnc3)CC2)c1,734.8823219,0
19046,CC(=O)c1ccc(N2CCN(C(=O)c3cccnc3)CC2)cc1,1000.100203,0
19047,Cc1cc(Cl)ccc1N1CCN(C(=O)c2cccnc2)CC1,734.8376145,0
19048,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cccnc2)CC1,999.9873328,0
19049,Cc1cccc(Cl)c1N1CCN(C(=O)c2cccnc2)CC1,999.9873328,0
19050,Cc1cccc(C)c1N1CCN(C(=O)c2cccnc2)CC1,1000.047395,0
19051,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,499.9367174,0
19052,O=[N+]([O-])c1ccccc1Oc1ccnc2cc(Cl)ccc12,499.9817095,0
19053,Fc1ccc(Cc2ccnc3cc(Cl)ccc23)cc1,499.9779188,0
19054,Clc1ccccc1Oc1ccnc2c(Cl)cccc12,499.9155604,0
19055,N#CC(CC(=O)c1ccc(Cl)cc1)C(=O)O,1837.98453,0
19056,N#CC1CC(O)(c2ccc(Cl)cc2)OC1=O,1810.98476,0
19057,NC(=O)C1CC(c2ccc(Cl)cc2)OC1=O,2499.916548,1
19058,CC(C)CN(CC(C)C)CC1CC(c2ccc(Cl)cc2)OC1=O,2017.053724,1
19059,NNC(=O)C(CC(O)c1ccc(Cl)cc1)CN1CCCCC1,1767.945742,0
19060,CC(C)CN(CC(C)C)CC(CC(O)c1ccc(Cl)cc1)C(=O)NN,2499.749955,1
19061,CC(C)=NNC(=O)C(CC(O)c1ccc(Cl)cc1)CN1CCCC1,1962.122667,0
19062,CC(C)=NNC(=O)C(CC(O)c1ccc(Cl)cc1)CN(CC(C)C)CC(C)C,2499.987802,1
19063,O=C(NCc1ccccc1)C(CC(O)c1ccc(Cl)cc1)CN1CCCC1,1431.914879,0
19064,NC(=O)C(CC(O)c1ccc(Cl)cc1)CN1CCCC1,899.9757403,0
19065,CC(C)CN(CC(C)C)CC(CC(O)c1ccc(Cl)cc1)C(N)=O,1135.929584,0
19066,NNC(=O)C(CC(O)c1ccc(Cl)cc1)CN1CCCC1,2499.975947,1
19067,Fc1cccc2c(NCCc3ccccc3)ccnc12,224.9923965,0
19068,CC(=O)N(CCc1ccc(Cl)cc1)c1ccnc2c(F)cccc12,499.9985412,0
19069,Fc1cccc2c(NCCc3ccc(Cl)cc3)ccnc12,130.0155603,0
19070,Fc1cccc2c(NCCc3ccccc3C(F)(F)F)ccnc12,487.9766448,0
19071,COc1ccc(CCOc2ccnc3c(F)cccc23)cc1,499.9512323,0
19072,Fc1cccc2c(OCCc3ccc(-c4ccccc4)cc3)ccnc12,499.9985442,0
19073,Fc1cccc2c(OCCc3cccc(Cl)c3)ccnc12,499.9204633,0
19074,Cc1ccc(CCOc2ccnc3c(F)cccc23)cc1,499.9466817,0
19075,Fc1cccc2c(OCCc3ccccc3)ccnc12,499.994388,0
19076,CCCCOc1ccc(CCOc2ccnc3c(F)cccc23)cc1,274.9918976,0
19077,Fc1cccc2c(OCCc3cccc(C(F)(F)F)c3)ccnc12,500.0000001,0
19078,CC(Oc1ccnc2cc(Cl)ccc12)c1ccccc1F,499.9204633,0
19079,CNCCSC1Cc2cc(Cl)ccc2Sc2ccccc21,579.956836,0
19080,CCN(CC)CCNC(=O)CSC1Cc2cc(Cl)ccc2Sc2ccccc21,365.9512062,0
19081,CN1CCN(c2[nH]nc3ccc(Cl)cc23)CC1,1081.987055,0
19082,Cn1c2c(c3ccccc31)CCN(CCCN1CCN(c3ccccc3)CC1)C2=O,729.9238339,0
19083,NC(=O)CCNCCS,1999.986507,0
19084,CCCC1SCCN1CCC(N)=O,1999.970346,0
19085,C[S+]1CCC(=C2c3ccccc3CCc3sccc32)CC1,499.9824567,0
19086,CNC(=O)c1cnc2cccc(C)n2c1=O,249.9907931,0
19087,CCCNC(=O)c1cnc2cccc(C)n2c1=O,249.9979616,0
19088,Cc1cccc2ncc(C(=O)NC(C)C)c(=O)n12,249.9979616,0
19089,CCCCNC(=O)c1cnc2cccc(C)n2c1=O,249.9913229,0
19090,Cc1cccc2ncc(C(=O)NC(C)(C)C)c(=O)n12,249.9913229,0
19091,CCCCCNC(=O)c1cnc2cccc(C)n2c1=O,249.9945122,0
19092,Cc1cccc2ncc(C(=O)NCC(C)(C)C)c(=O)n12,249.9945122,0
19093,CCCCCCNC(=O)c1cnc2cccc(C)n2c1=O,249.9973902,0
19094,CCCCCCCNC(=O)c1cnc2cccc(C)n2c1=O,250.0082948,0
19095,CCCCCCCCNC(=O)c1cnc2cccc(C)n2c1=O,249.9865258,0
19096,CCC(C)(C)NC(=O)c1cnc2cccc(C)n2c1=O,249.9945122,0
19097,Cc1cccc2ncc(C(=O)NC3CC3)c(=O)n12,249.9938342,0
19098,Cc1cccc2ncc(C(=O)NC3CCCC3)c(=O)n12,249.9907856,0
19099,Cc1cccc2ncc(C(=O)Nc3ccccc3)c(=O)n12,249.9919442,0
19100,Cc1cccc2ncc(C(=O)NC3CCCCCC3)c(=O)n12,249.9966599,0
19101,Cc1cccc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n12,249.9924319,0
19102,Cc1cccc2ncc(C(=O)Nc3ccc(Cl)cc3)c(=O)n12,249.9968124,0
19103,CCCNC(=O)c1cnc2ccccn2c1=O,249.9945946,0
19104,CCCNC(=O)c1cnc2ccc(C)cn2c1=O,249.9979616,0
19105,CCCNC(=O)c1cnc2cc(C)ccn2c1=O,249.9979616,0
19106,CCCNC(=O)c1cnc2c(C)cccn2c1=O,249.9979616,0
19107,CCCNC(=O)Cc1cnc2cccc(C)n2c1=O,249.9913229,0
19108,CCOC(=O)C(C)(C)NC(=O)c1cnc2cccc(C)n2c1=O,249.9960613,0
19109,Cc1cccc2ncc(C(=O)NC34CC5CC(CC(C5)C3)C4)c(=O)n12,249.9829589,0
19110,Cc1cccc2ncc(C(=O)N3CCCC3)c(=O)n12,249.9970851,0
19111,Cc1ccc2ncc(C(=O)NC3CCCC3)c(=O)n2c1,249.9907856,0
19112,Cc1ccn2c(=O)c(C(=O)NC3CCCC3)cnc2c1,249.9907856,0
19113,Cc1cccn2c(=O)c(C(=O)NC3CCCC3)cnc12,249.9907856,0
19114,Nc1ccc2c(c1)OCC1CC(=O)NN=C21,535.9802604,0
19115,CCCC(=O)OCC(OC(=O)CCC)C1OC2OC(C)(C)OC2C1OC(=O)CCC,8000.111497,1
19116,CCCC(=O)OCC1OC(OC(=O)CCC)C(OC(=O)CCC)C(OC(=O)CCC)C1OC(=O)CCC,7999.834154,1
19117,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,3524.221081,1
19118,COCC1OC(=O)N2c3ccc(OC)cc3CCC12,1119.987239,0
19119,CNCC1OC(=O)N2c3ccc(OC)cc3CCC12,262.9909765,0
19120,CCCOc1ccc(C(=N)NCCN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,639.9321633,0
19121,CC(=O)c1cc(NC(=O)Nc2ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c2)ccc1OCC(O)CNC(C)(C)C,788.9596585,0
19122,CC(=O)c1ccc2oc3ccc(C(=O)CO)cc3c(=O)c2c1,999.9729991,0
19123,CNCCOc1ccccc1-c1ccccc1,280.9913467,0
19124,CNCCCOc1ccccc1-c1ccccc1,461.9923422,0
19125,CNCCCCCOc1ccccc1-c1ccccc1,568.0253022,0
19126,CN1CCN(CCCOc2ccccc2-c2ccccc2)CC1,379.9498134,0
19127,OCCN1CCN(CCOc2ccccc2-c2ccccc2)CC1,244.9699791,0
19128,OCCCN1CCN(CCOc2ccccc2-c2ccccc2)CC1,359.0347967,0
19129,OCCCN1CCN(CCCOc2ccccc2-c2ccccc2)CC1,447.0075655,0
19130,c1ccc(CN2CCC(NCCOc3ccccc3-c3ccccc3)CC2)cc1,725.9267501,0
19131,NCCCOc1ccccc1-c1ccccc1,476.9853108,0
19132,N=C(N)CCCOc1ccccc1-c1ccccc1,400.9952704,0
19133,CN(C)CCOc1cccc2c1Sc1ccccc1CC2=O,286.9798545,0
19134,CN(C)CCCOc1cccc2c1Sc1ccccc1CC2=O,359.9461288,0
19135,CC(N)Cc1ccc(OCCN(C)C)cc1,747.9932711,0
19136,CC(N)Cc1ccc(OCCCN(C)C)cc1,400.9847311,0
19137,CNC(C)Cc1ccc(OCCCN(C)C)cc1,389.9906546,0
19138,CC(Cc1ccc(OCCCN(C)C)cc1)N(C)C,247.9971861,0
19139,CCN(CC)CCOc1ccc(CC(C)N(C)C)cc1,311.9551789,0
19140,CC(N)Cc1ccc(OCCN2CCCC2)cc1,862.9652527,0
19141,CC(Cc1ccc(OCCN2CCCC2)cc1)N(C)C,653.9432174,0
19142,CC(N)Cc1ccc(OCCN2CCCCC2)cc1,558.9850869,0
19143,CNC(C)Cc1ccc(OCCN2CCCCC2)cc1,383.9666597,0
19144,CC(Cc1ccc(OCCN2CCCCC2)cc1)N(C)C,349.9385436,0
19145,CC(N)Cc1ccc(OCCCN2CCCCC2)cc1,266.9768181,0
19146,CNC(C)Cc1ccc(OCCCN2CCCCC2)cc1,329.9420558,0
19147,CC(Cc1ccc(OCCCN2CCCCC2)cc1)N(C)C,236.0170523,0
19148,CN(CC#N)C1CCC2C3CCC4CC(OC(=O)CCl)CCC4(C)C3CCC21C,999.94062,0
19149,CN(CC#N)C1CCC2C3CCC4CC(OC(=O)C[N+](C)(C)C)CCC4(C)C3CCC21C,1000.03598,0
19150,COC(=O)NC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,999.9570832,0
19151,COC(=O)NC1CCC2C3CCC4CC(OC(=O)OC)CCC4(C)C3CCC12C,999.8748625,0
19152,CN(CC#N)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC21C,749.9063986,0
19153,CN(CCNCC#N)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC21C,79.99752326,0
19154,CN(CCN)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC21C,1000.071721,0
19155,COc1cc(N)c(Cl)cc1C(=O)NCCNC1CC1,599.9809692,0
19156,COc1cc(N)c(Cl)cc1C(=O)NCCN(C)C1CC1,1599.967764,0
19157,CCN(CCNC(=O)c1cc(Cl)c(N)cc1OC)C1CC1,349.9966329,0
19158,COc1cc(N)c(Cl)cc1C(=O)NCCN(C(C)C)C1CC1,349.9892583,0
19159,COc1ccccc1OCC1SCCN1C(=O)CC(C)=O,1000.042019,0
19160,O=C(O)c1cc(C23CC4CC(CC(C4)C2)C3)ccc1O,219.9967688,0
19161,COC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)ccc1O,1500.151901,0
19162,CCCCCCNC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(C(=O)NCCCCCC)CCC5(C)CCC34C)C2(C)C)C(OC2C(C(=O)NCCCCCC)OC(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.762209,1
19163,CCCCCCCCCCCCCCCCCNC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(C(=O)NCCCCCCCCCCCCCCCCC)CCC5(C)CCC34C)C2(C)C)C(OC2C(C(=O)NCCCCCCCCCCCCCCCCC)OC(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.851046,1
19164,CC(=O)OC1OC(C(=O)Nc2ccccc2)C(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)Nc7ccccc7)CCC6(C)CCC45C)C3(C)C)OC(C(=O)Nc3ccccc3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.725853,1
19165,CC(=O)OC1OC(C(=O)N2CCCCC2)C(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)N7CCCCC7)CCC6(C)CCC45C)C3(C)C)OC(C(=O)N3CCCCC3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.8704,1
19166,CC(=O)OC1OC(C(=O)N2CCOCC2)C(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)N7CCOCC7)CCC6(C)CCC45C)C3(C)C)OC(C(=O)N3CCOCC3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.80652,1
19167,CC(=O)OC1OC(C(=O)NCCO)C(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)NCCO)CCC6(C)CCC45C)C3(C)C)OC(C(=O)NCCO)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.853747,1
19168,O=CNCC(=O)c1ccc(CCc2ccccc2)cc1,2999.910219,1
19169,O=CNCC(O)c1ccc(CCc2ccccc2)cc1,2999.955446,1
19170,O=C(Nc1c(Cl)cccc1Cl)c1cc(C23CC4CC(CC(C4)C2)C3)ccc1O,1499.827067,0
19171,COC(=O)C12CC3CC(C1)CC(c1ccc(O)cc1)(C3)C2,1500.151901,0
19172,O=C(Nc1c(Cl)cccc1Cl)C12CC3CC(C1)CC(c1ccc(O)cc1)(C3)C2,999.8847113,0
19173,CC(=O)Oc1ccc(C23CC4CC(CC(C(=O)O)(C4)C2)C3)cc1,1000.060436,0
19174,CCCCCCCCCNC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(C(=O)NCCCCCCCCC)CCC5(C)CCC34C)C2(C)C)C(OC2C(C(=O)NCCCCCCCCC)OC(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,4999.985802,1
19175,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,599.9959223,0
19176,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,599.9289776,0
19177,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,599.9974758,0
19178,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1,599.916031,0
19179,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],749.911222,0
19180,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1Cl,500.0011901,0
19181,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1Br,599.9354492,0
19182,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,699.9171411,0
19183,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,700.001665,0
19184,O=C1C(=Cc2ccc(Cl)cc2)N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,699.9246914,0
19185,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1,799.9907051,0
19186,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],699.9970541,0
19187,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1Cl,699.9246914,0
19188,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,699.9970541,0
19189,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,699.9246914,0
19190,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,799.9984287,0
19191,O=C(CCc1ccccc1)c1ccc2c(c1)OCO2,3642.928369,1
19192,O=C(c1ccccc1)c1ccc2c(c1)COCO2,4999.833514,1
19193,O=C1OCCN1N=CC=Cc1ccco1,125.9993889,0
19194,Cn1cccc1C=NN1CCOC1=O,602.9812741,0
19195,O=C1OCCN1N=Cc1ccc[nH]1,471.002629,0
19196,O=C1OCC(CN2CCCCC2)N1N=Cc1ccco1,1199.982691,0
19197,O=C1OCC(CN2CCCCC2)N1N=Cc1ccc[nH]1,497.9819793,0
19198,Cn1cccc1C=NN1C(=O)OCC1CN1CCCCC1,497.9879943,0
19199,CC(=O)c1cccc(NC(=O)N/N=C/c2ccco2)c1,999.9778825,0
19200,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],749.9886479,0
19201,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1N=Cc1ccccc1Cl,749.8950387,0
19202,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1N=Cc1ccccc1Br,499.9941903,0
19203,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,749.9886479,0
19204,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,699.9020351,0
19205,O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,799.9907051,0
19206,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccccc1,749.9886479,0
19207,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],699.9952417,0
19208,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccccc1Cl,699.9171411,0
19209,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccccc1Br,749.9968447,0
19210,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,649.9955821,0
19211,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,699.9171411,0
19212,O=C1C(=Cc2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,649.997265,0
19213,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccccc1,799.8880402,0
19214,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],699.9171411,0
19215,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccccc1Cl,750.001785,0
19216,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccccc1Br,699.9246914,0
19217,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,699.9171411,0
19218,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,800.0019029,0
19219,O=C1C(=Cc2ccccc2Cl)N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,499.9462078,0
19220,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccccc1,799.9907051,0
19221,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],799.9966333,0
19222,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccccc1Cl,799.9139331,0
19223,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccccc1Br,799.9984287,0
19224,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccc([N+](=O)[O-])cc1,799.9966333,0
19225,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccc(Cl)cc1,799.9139331,0
19226,O=C1C(=Cc2ccccc2Br)N=C(c2ccccc2)N1N=Cc1ccc(Br)cc1,799.9984287,0
19227,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccccc1,499.992432,0
19228,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccccc1[N+](=O)[O-],499.996602,0
19229,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccccc1Cl,499.9408147,0
19230,O=C1C(=Cc2ccc([N+](=O)[O-])cc2)N=C(c2ccccc2)N1N=Cc1ccccc1Br,599.9974758,0
19231,O=C1C(=Cc2ccc(Br)cc2)N=C(c2ccccc2)N1N=Cc1ccccc1Br,699.9986251,0
19232,CCC(=O)C(CC)C1OC2(C=CC(O)C3(CCC(C)(C4CCC(O)(CC)C(C)O4)O3)O2)C(C)CC1C,4000.031456,1
19233,Nc1c(NCC=CCOc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,1499.890579,0
19234,CCSc1c([P+](c2ccccc2)(c2ccccc2)c2ccccc2)nc(-c2ccccc2)n1CC,128.9905923,0
19235,CCSc1cnc(-c2ccccc2)n1CC,1159.990015,0
19236,CN1CCN(C(c2cccc(Cl)c2)c2ccccc2Cl)CC1,397.0260504,0
19237,OCCN1CCN(C(c2cccc(Cl)c2)c2ccccc2Cl)CC1,293.9967809,0
19238,CN(C)CCON=C(c1cccc(Cl)c1)c1ccccc1Cl,348.9482583,0
19239,CCCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]c(Br)c(c34)CC21,199.9898599,0
19240,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NC)CC2c3cccc4[nH]cc(c34)CC21,200.0054847,0
19241,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)Nc2ccccc2)CC2c3cccc4[nH]cc(c34)CC21,199.9763838,0
19242,CCN(CC)C(=O)c1c(Cl)nc2ncccc2c1Cl,594.9740589,0
19243,O=C(c1c(Cl)nc2ncccc2c1Cl)N1CCCCC1,1240.063962,0
19244,CN(C)C(=O)c1c(Cl)nc2ncccc2c1Cl,704.9765108,0
19245,CCNc1nc2ncccc2c(Cl)c1C(=O)N(CC)CC,839.9808333,0
19246,CCN(CC)C(=O)c1c(NC(C)C)nc2ncccc2c1Cl,839.9895273,0
19247,CCN(CC)C(=O)c1c(NC2CC2)nc2ncccc2c1Cl,594.9850695,0
19248,Nc1ccc2n[nH]c(N3CCOCC3)c2c1,2799.999997,1
19249,COc1cc(-c2nnc3n2N=C(c2ccccc2)C(CC(=O)O)S3)cc(OC)c1OC,1000.043135,0
19250,COc1cc(-c2nnc3n2N=C(c2ccc(F)cc2)C(CC(=O)O)S3)cc(OC)c1OC,1000.063254,0
19251,COc1cc(-c2nnc3n2N=C(c2ccc(Cl)cc2)C(CC(=O)O)S3)cc(OC)c1OC,999.9452543,0
19252,COc1cc(-c2nnc3n2N=C(c2ccc(Br)cc2)C(CC(=O)O)S3)cc(OC)c1OC,1000.044285,0
19253,CCOc1c(OC)cc(-c2nnc3n2N=C(c2ccccc2)C(CC(=O)O)S3)cc1OC,999.9823982,0
19254,CCOc1c(OC)cc(-c2nnc3n2N=C(c2ccc(F)cc2)C(CC(=O)O)S3)cc1OC,1000.004232,0
19255,CCOc1c(OC)cc(-c2nnc3n2N=C(c2ccc(Cl)cc2)C(CC(=O)O)S3)cc1OC,999.8916054,0
19256,CCOc1c(OC)cc(-c2nnc3n2N=C(c2ccc(Br)cc2)C(CC(=O)O)S3)cc1OC,999.9925013,0
19257,O=C(O)CC1Sc2nnc(-c3ccc4c(c3)OCO4)n2N=C1c1ccccc1,999.9695747,0
19258,O=C(O)CC1Sc2nnc(-c3ccc4c(c3)OCO4)n2N=C1c1ccc(F)cc1,999.9951499,0
19259,O=C(O)CC1Sc2nnc(-c3ccc4c(c3)OCO4)n2N=C1c1ccc(Cl)cc1,999.8670891,0
19260,O=C(O)CC1Sc2nnc(-c3ccc4c(c3)OCO4)n2N=C1c1ccc(Br)cc1,999.9830979,0
19261,COc1cc(-c2nnc3n2N=C(CC(=O)O)CS3)cc(OC)c1OC,1000.046654,0
19262,CCOc1c(OC)cc(-c2nnc3n2N=C(CC(=O)O)CS3)cc1OC,999.973573,0
19263,O=C(O)CC1=Nn2c(nnc2-c2ccc3c(c2)OCO3)SC1,999.9874339,0
19264,Cn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O,1199.963537,0
19265,CN1c2ccccc2S(=O)(=O)c2cn[nH]c(=O)c21,1199.963537,0
19266,CN(C)CCn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O,1199.985016,0
19267,CN(C)CCCn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O,1199.996413,0
19268,CCN(CC)CCn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O,1199.903567,0
19269,O=c1c2c(cnn1CCN1CCOCC1)S(=O)(=O)c1ccccc1N2,1199.963577,0
19270,CC(Cn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O)N(C)O,1199.989296,0
19271,CC(CCn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O)N(C)O,1200.000001,0
19272,CCC(Cn1ncc2c(c1=O)Nc1ccccc1S2(=O)=O)N(O)CC,1199.911093,0
19273,O=c1c2c(cnn1CC[N+]1([O-])CCOCC1)S(=O)(=O)c1ccccc1N2,1199.968287,0
19274,CC(CN1c2ccccc2S(=O)(=O)c2cn[nH]c(=O)c21)N(C)O,1199.989296,0
19275,C[N+](C)([O-])CCCN1c2ccccc2S(=O)(=O)c2cn[nH]c(=O)c21,1200.000001,0
19276,CC[N+]([O-])(CC)CCN1c2ccccc2S(=O)(=O)c2cn[nH]c(=O)c21,1199.911093,0
19277,O=c1[nH]ncc2c1N(CC[N+]1([O-])CCOCC1)c1ccccc1S2(=O)=O,1199.968287,0
19278,C=CCN1CC(C(=O)N(CC)C(=O)NCCCN(C)C)CC2c3cccc4[nH]cc(c34)CC21,573.9809348,0
19279,O=C1CC2(CO)CCc3ccccc3C2=NN1,999.9696002,0
19280,CC(=O)Nc1ccc2c(c1)CCC1(CO)CC(=O)NN=C21,999.9686764,0
19281,CC(=O)Nc1ccc2c(c1)C1=NNC(=O)CC1(CO)CC2,999.9686764,0
